record_kind,method,full_path,route_prefix,route_name,source_file,line,router_module,registered,auth_dependencies,authorization_scope,service_references,response_model,notes
router_module,,,,router,backend/routers/agencies.py,,routers.agencies,yes,,,require_any_agency_role,,registered_endpoint_count=22
router_module,,,,router,backend/routers/agency_after_sales_workflows.py,,routers.agency_after_sales_workflows,yes,,,AfterSalesWorkflowError;AfterSalesWorkflowService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=15
router_module,,,,router,backend/routers/agency_agent_work_queues.py,,routers.agency_agent_work_queues,yes,,,AgentWorkQueueError;AgentWorkQueueService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=23
router_module,,,,router,backend/routers/agency_airline_capability_matrix.py,,routers.agency_airline_capability_matrix,yes,,,AirlineCapabilityMatrixError;AirlineCapabilityMatrixService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_airline_contact_directory.py,,routers.agency_airline_contact_directory,yes,,,AirlineContactCommunicationIntelligenceError;AirlineContactCommunicationIntelligenceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=10
router_module,,,,router,backend/routers/agency_airline_distribution_capabilities.py,,routers.agency_airline_distribution_capabilities,yes,,,AirlineDistributionCapabilityError;AirlineDistributionCapabilityService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=4
router_module,,,,router,backend/routers/agency_airline_fare_brand_intelligence.py,,routers.agency_airline_fare_brand_intelligence,yes,,,AirlineFareFamilyBrandIntelligenceError;AirlineFareFamilyBrandIntelligenceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=7
router_module,,,,router,backend/routers/agency_airline_intelligence_agency_consumption.py,,routers.agency_airline_intelligence_agency_consumption,yes,,,AirlineIntelligenceAgencyConsumptionService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=5
router_module,,,,router,backend/routers/agency_airline_intelligence_data_pack_reviews.py,,routers.agency_airline_intelligence_data_pack_reviews,yes,,,AirlineIntelligenceDataPackReviewService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=5
router_module,,,,router,backend/routers/agency_airline_intelligence_data_packs.py,,routers.agency_airline_intelligence_data_packs,yes,,,AirlineIntelligenceDataPackService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=5
router_module,,,,router,backend/routers/agency_airline_intelligence_knowledge_versions.py,,routers.agency_airline_intelligence_knowledge_versions,yes,,,AirlineIntelligenceKnowledgeVersionService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=5
router_module,,,,router,backend/routers/agency_airline_intelligence_readiness.py,,routers.agency_airline_intelligence_readiness,yes,,,AirlineIntelligenceScaleReadinessError;AirlineIntelligenceScaleReadinessService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=4
router_module,,,,router,backend/routers/agency_airline_knowledge_acquisition.py,,routers.agency_airline_knowledge_acquisition,yes,,,AirlineKnowledgeAcquisitionError;AirlineKnowledgeAcquisitionService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_airline_knowledge_governance.py,,routers.agency_airline_knowledge_governance,yes,,,AirlineKnowledgeGovernanceError;AirlineKnowledgeGovernanceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_airline_knowledge_normalisation.py,,routers.agency_airline_knowledge_normalisation,yes,,,AirlineKnowledgeNormalisationError;AirlineKnowledgeNormalisationService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_airline_knowledge_publishing.py,,routers.agency_airline_knowledge_publishing,yes,,,AirlineKnowledgePublishingError;AirlineKnowledgePublishingService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_airline_knowledge_versioning.py,,routers.agency_airline_knowledge_versioning,yes,,,AirlineKnowledgeVersioningError;AirlineKnowledgeVersioningService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=2
router_module,,,,router,backend/routers/agency_airline_master_profiles.py,,routers.agency_airline_master_profiles,yes,,,AirlineMasterProfileError;AirlineMasterProfileIntelligenceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_airline_operational_intelligence.py,,routers.agency_airline_operational_intelligence,yes,,,AirlineOperationalIntelligenceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_airline_policy_evidence_governance.py,,routers.agency_airline_policy_evidence_governance,yes,,,AirlinePolicyEvidenceGovernanceError;AirlinePolicyEvidenceGovernanceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_airline_policy_library.py,,routers.agency_airline_policy_library,yes,,,AirlinePolicyIngestionService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=9
router_module,,,,router,backend/routers/agency_airline_recommendations.py,,routers.agency_airline_recommendations,yes,,,AirlineRecommendationError;AirlineRecommendationService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_airline_service_coverage.py,,routers.agency_airline_service_coverage,yes,,,AirlineServiceCoverageGapService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=2
router_module,,,,router,backend/routers/agency_ancillary_pricing.py,,routers.agency_ancillary_pricing,yes,,,AncillaryPricingService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=14
router_module,,,,router,backend/routers/agency_booking_imports.py,,routers.agency_booking_imports,yes,,,BookingImportError;BookingImportService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=5
router_module,,,,router,backend/routers/agency_booking_workspaces.py,,routers.agency_booking_workspaces,yes,,,BookingWorkspaceError;BookingWorkspaceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=10
router_module,,,,router,backend/routers/agency_capabilities.py,,routers.agency_capabilities,yes,,,CapabilityCatalogService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_client_passenger_master.py,,routers.agency_client_passenger_master,yes,,,ClientPassengerMasterError;ClientPassengerMasterService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=17
router_module,,,,router,backend/routers/agency_document_workspaces.py,,routers.agency_document_workspaces,yes,,,DocumentWorkspaceError;DocumentWorkspaceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_documents.py,,routers.agency_documents,yes,,,DocumentContextService;DocumentRenderService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=11
router_module,,,,router,backend/routers/agency_emd_workspaces.py,,routers.agency_emd_workspaces,yes,,,EmdWorkspaceError;EmdWorkspaceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_feature_bundle_assignments.py,,routers.agency_feature_bundle_assignments,yes,,,AgencyFeatureBundleAssignmentService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=2
router_module,,,,router,backend/routers/agency_feature_bundle_dependencies.py,,routers.agency_feature_bundle_dependencies,yes,,,FeatureBundleDependencyService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_feature_bundle_rollout_approvals.py,,routers.agency_feature_bundle_rollout_approvals,yes,,,FeatureBundleRolloutApprovalService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=5
router_module,,,,router,backend/routers/agency_feature_bundle_rollout_change_requests.py,,routers.agency_feature_bundle_rollout_change_requests,yes,,,FeatureBundleRolloutChangeRequestService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_feature_bundle_rollout_decisions.py,,routers.agency_feature_bundle_rollout_decisions,yes,,,FeatureBundleRolloutDecisionService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_feature_bundle_rollout_issues.py,,routers.agency_feature_bundle_rollout_issues,yes,,,FeatureBundleRolloutIssueService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_feature_bundle_rollout_plans.py,,routers.agency_feature_bundle_rollout_plans,yes,,,FeatureBundleRolloutPlanService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_feature_bundle_rollout_readiness.py,,routers.agency_feature_bundle_rollout_readiness,yes,,,FeatureBundleRolloutReadinessService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=2
router_module,,,,router,backend/routers/agency_feature_bundle_rollout_risks.py,,routers.agency_feature_bundle_rollout_risks,yes,,,FeatureBundleRolloutRiskService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_feature_bundle_rollout_rollback_plans.py,,routers.agency_feature_bundle_rollout_rollback_plans,yes,,,FeatureBundleRolloutRollbackPlanService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_feature_bundle_rollout_schedule.py,,routers.agency_feature_bundle_rollout_schedule,yes,,,FeatureBundleRolloutScheduleService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_feature_bundle_rollout_summary_packs.py,,routers.agency_feature_bundle_rollout_summary_packs,yes,,,FeatureBundleRolloutSummaryPackService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_feature_bundle_rollout_timeline.py,,routers.agency_feature_bundle_rollout_timeline,yes,,,FeatureBundleRolloutTimelineService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_feature_flag_bundles.py,,routers.agency_feature_flag_bundles,yes,,,AgencyFeatureFlagBundleService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=2
router_module,,,,router,backend/routers/agency_feature_flag_readiness.py,,routers.agency_feature_flag_readiness,yes,,,AgencyFeatureFlagAuditService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=2
router_module,,,,router,backend/routers/agency_feature_flags.py,,routers.agency_feature_flags,yes,,,AgencyFeatureFlagService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_flight_workspaces.py,,routers.agency_flight_workspaces,yes,,,FlightWorkspaceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_gds_parser.py,,routers.agency_gds_parser,yes,,,GdsParserService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=8
router_module,,,,router,backend/routers/agency_intelligent_offer_builder.py,,routers.agency_intelligent_offer_builder,yes,,,IntelligentOfferBuilderError;IntelligentOfferBuilderService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_interline_codeshare_intelligence.py,,routers.agency_interline_codeshare_intelligence,yes,,,InterlineCodeshareIntelligenceError;InterlineCodeshareIntelligenceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=4
router_module,,,,router,backend/routers/agency_journey_authoring.py,,routers.agency_journey_authoring,yes,,,FinalizedJourneyMutationError;JourneyAuthoringError;JourneySegmentAuthoringService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=35
router_module,,,,router,backend/routers/agency_journey_comparison_presentations.py,,routers.agency_journey_comparison_presentations,yes,,,FinalizedJourneyPresentationSnapshotError;JourneyComparisonClientPresentationService;JourneyComparisonPresentationError;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=34
router_module,,,,router,backend/routers/agency_journey_option_composition.py,,routers.agency_journey_option_composition,yes,,,FinalizedCompositionSnapshotError;JourneyOptionCompositionError;JourneyOptionFareBrandCompositionService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=36
router_module,,,,router,backend/routers/agency_journeys.py,,routers.agency_journeys,yes,,,CanonicalJourneyError;CanonicalJourneyItineraryService;FinalizedJourneySnapshotError;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=22
router_module,,,,router,backend/routers/agency_knowledge_import_templates.py,,routers.agency_knowledge_import_templates,yes,,,FOUNDATION_PHASE_LABEL;KnowledgeImportTemplateError;KnowledgeImportTemplateService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_knowledge_population_toolkit.py,,routers.agency_knowledge_population_toolkit,yes,,,KnowledgePopulationToolkitError;KnowledgePopulationToolkitService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_knowledge_quality_assurance.py,,routers.agency_knowledge_quality_assurance,yes,,,KnowledgeQualityAssuranceError;KnowledgeQualityAssuranceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_offer_acceptance.py,,routers.agency_offer_acceptance,yes,,,OfferAcceptanceService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_offer_booking_handoffs.py,,routers.agency_offer_booking_handoffs,yes,,,OfferToBookingHandoffError;OfferToBookingHandoffService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=8
router_module,,,,router,backend/routers/agency_offer_builder.py,,routers.agency_offer_builder,yes,,,OfferBuilderService;OfferComparisonService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=17
router_module,,,,router,backend/routers/agency_offer_decision_explanations.py,,routers.agency_offer_decision_explanations,yes,,,OfferDecisionExplanationService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=14
router_module,,,,router,backend/routers/agency_offer_decision_export_audit_reviews.py,,routers.agency_offer_decision_export_audit_reviews,yes,,,OfferDecisionExportAuditReviewService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=13
router_module,,,,router,backend/routers/agency_offer_decision_export_compliance.py,,routers.agency_offer_decision_export_compliance,yes,,,OfferDecisionExportComplianceService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=19
router_module,,,,router,backend/routers/agency_offer_decision_export_deliveries.py,,routers.agency_offer_decision_export_deliveries,yes,,,OfferDecisionExportDeliveryService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=15
router_module,,,,router,backend/routers/agency_offer_decision_export_delivery_outcomes.py,,routers.agency_offer_decision_export_delivery_outcomes,yes,,,OfferDecisionExportDeliveryOutcomeService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=14
router_module,,,,router,backend/routers/agency_offer_decision_export_governance.py,,routers.agency_offer_decision_export_governance,yes,,,OfferDecisionExportGovernanceService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=22
router_module,,,,router,backend/routers/agency_offer_decision_export_previews.py,,routers.agency_offer_decision_export_previews,yes,,,OfferDecisionExportPreviewService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=10
router_module,,,,router,backend/routers/agency_offer_decision_export_releases.py,,routers.agency_offer_decision_export_releases,yes,,,OfferDecisionExportReleaseService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=15
router_module,,,,router,backend/routers/agency_offer_decision_exports.py,,routers.agency_offer_decision_exports,yes,,,OfferDecisionExportService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=7
router_module,,,,router,backend/routers/agency_offer_decision_packs.py,,routers.agency_offer_decision_packs,yes,,,OfferDecisionPackService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=13
router_module,,,,router,backend/routers/agency_offer_deliveries.py,,routers.agency_offer_deliveries,yes,,,ImmutableJourneyOfferDeliveryVersionError;JourneyOfferDeliveryError;OfferDeliveryClientInteractionService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=32
router_module,,,,router,backend/routers/agency_offer_policy_advisor.py,,routers.agency_offer_policy_advisor,yes,,,OfferPolicyAdvisorService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=12
router_module,,,,router,backend/routers/agency_offer_workspaces.py,,routers.agency_offer_workspaces,yes,,,OfferWorkspaceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_operational_constraints.py,,routers.agency_operational_constraints,yes,,,OperationalConstraintEngineError;OperationalConstraintEngineService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_operational_evaluations.py,,routers.agency_operational_evaluations,yes,,,OperationalKnowledgeEvaluationError;OperationalKnowledgeEvaluationService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_operational_intelligence_cases.py,,routers.agency_operational_intelligence_cases,yes,,,OperationalIntelligenceCaseError;OperationalIntelligenceCaseService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_operational_rule_composer.py,,routers.agency_operational_rule_composer,yes,,,OperationalRuleComposerError;OperationalRuleComposerService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_operational_scenario_testing.py,,routers.agency_operational_scenario_testing,yes,,,OperationalScenarioTestingError;OperationalScenarioTestingService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_operational_sla_deadlines.py,,routers.agency_operational_sla_deadlines,yes,,,OperationalSlaDeadlineError;OperationalSlaDeadlineService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=16
router_module,,,,router,backend/routers/agency_operational_timelines.py,,routers.agency_operational_timelines,yes,,,OperationalTimelineError;OperationalTimelineService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_operational_travel_workspaces.py,,routers.agency_operational_travel_workspaces,yes,,,OperationalTravelWorkspaceService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_operational_workflow_maturity.py,,routers.agency_operational_workflow_maturity,yes,,,OperationalWorkflowMaturityError;OperationalWorkflowMaturityService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=4
router_module,,,,router,backend/routers/agency_operational_workflows.py,,routers.agency_operational_workflows,yes,,,OperationalWorkflowOrchestrationError;OperationalWorkflowOrchestrationService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=12
router_module,,,,router,backend/routers/agency_operations_command_center.py,,routers.agency_operations_command_center,yes,,,OperationsCommandCenterService;PHASE_LABEL;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_passenger_service_feasibility.py,,routers.agency_passenger_service_feasibility,yes,,,PHASE_LABEL;PassengerServiceFeasibilityError;PassengerServiceFeasibilityService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_passenger_service_workflows.py,,routers.agency_passenger_service_workflows,yes,,,PHASE_LABEL;PassengerServiceWorkflowError;PassengerServiceWorkflowService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_passenger_workspaces.py,,routers.agency_passenger_workspaces,yes,,,PHASE_LABEL;PassengerWorkspaceService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_pilot_readiness.py,,routers.agency_pilot_readiness,yes,,,PHASE_LABEL;PilotReadinessError;PilotReadinessService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=21
router_module,,,,router,backend/routers/agency_policy_comparison.py,,routers.agency_policy_comparison,yes,,,PolicyComparisonService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=12
router_module,,,,router,backend/routers/agency_pricing_formula_builder.py,,routers.agency_pricing_formula_builder,yes,,,PHASE_LABEL;PricingFormulaBuilderError;PricingFormulaBuilderService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_reference_data_engine.py,,routers.agency_reference_data_engine,yes,,,PHASE_LABEL;ReferenceDataEngineError;ReferenceDataEngineService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_request_segment_services.py,,routers.agency_request_segment_services,yes,,,PHASE_LABEL;RequestSegmentServicePrecisionError;RequestSegmentServicePrecisionService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_request_trip_conversion.py,,routers.agency_request_trip_conversion,yes,,,PHASE_LABEL;RequestToTripConversionError;RequestToTripConversionService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=8
router_module,,,,router,backend/routers/agency_rollout_dashboard.py,,routers.agency_rollout_dashboard,yes,,,RolloutDashboardService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_saas_subscriptions.py,,routers.agency_saas_subscriptions,yes,,,SaaSSubscriptionService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_service_mechanics.py,,routers.agency_service_mechanics,yes,,,ServiceMechanicsService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=14
router_module,,,,router,backend/routers/agency_service_parameter_taxonomies.py,,routers.agency_service_parameter_taxonomies,yes,,,PHASE_LABEL;ServiceParameterTaxonomyError;ServiceParameterTaxonomyService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/agency_service_taxonomy.py,,routers.agency_service_taxonomy,yes,,,ServiceTaxonomyService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=14
router_module,,,,router,backend/routers/agency_special_services.py,,routers.agency_special_services,yes,,,SpecialServicesService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=8
router_module,,,,router,backend/routers/agency_ssr_osi_workspaces.py,,routers.agency_ssr_osi_workspaces,yes,,,PHASE_LABEL;SsrOsiWorkspaceError;SsrOsiWorkspaceService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_task_automation.py,,routers.agency_task_automation,yes,,,PHASE_LABEL;TaskAutomationDependencyError;TaskAutomationDependencyService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=16
router_module,,,,router,backend/routers/agency_ticket_emd.py,,routers.agency_ticket_emd,yes,,,TicketEmdError;TicketEmdService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=11
router_module,,,,router,backend/routers/agency_ticket_workspaces.py,,routers.agency_ticket_workspaces,yes,,,PHASE_LABEL;TicketWorkspaceError;TicketWorkspaceService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_travel_request_workspaces.py,,routers.agency_travel_request_workspaces,yes,,,PHASE_LABEL;TravelRequestWorkspaceService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_trip_changes.py,,routers.agency_trip_changes,yes,,,TripChangeExchangeError;TripChangeExchangeService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=7
router_module,,,,router,backend/routers/agency_trip_workspaces.py,,routers.agency_trip_workspaces,yes,,,PHASE_LABEL;TripWorkspaceService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=3
router_module,,,,router,backend/routers/agency_visual_policy_editor.py,,routers.agency_visual_policy_editor,yes,,,PHASE_LABEL;VisualPolicyEditorError;VisualPolicyEditorService;assert_agency_access;require_any_agency_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/airline_intelligence.py,,routers.airline_intelligence,yes,,,assert_agency_access;require_any_agency_role;require_any_platform_role,,registered_endpoint_count=26
router_module,,,,router,backend/routers/auth.py,,routers.auth,yes,,,clear_login_failures;failure_backoff_seconds;login_attempt_state;record_login_failure;seed_core_data,,registered_endpoint_count=7
router_module,,,,router,backend/routers/bookings.py,,routers.bookings,yes,,,assert_agency_access;require_any_agency_role,,registered_endpoint_count=22
router_module,,,,router,backend/routers/clients.py,,routers.clients,yes,,,assert_agency_access;require_any_agency_role,,registered_endpoint_count=12
router_module,,,,router;storage_router;portal_router,backend/routers/documents.py,,routers.documents,yes,,,archive_storage_record;assert_agency_access;assert_portal_projection_safe;check_secret;delivery_provider_readiness;delivery_provider_statuses;ensure_storage_records_for_exports;get_export_bytes;list_storage_records;mark_storage_record_missing;mask_secret_ref;pdf_capabilities;register_export_storage_record;render_document_payload;render_pdf_from_html;require_any_agency_role;resolve_secret;save_export_bytes;storage_health;storage_summary,,registered_endpoint_count=40
router_module,,,,router,backend/routers/finance.py,,routers.finance,yes,,,assert_agency_access;require_any_agency_role,,registered_endpoint_count=16
router_module,,,,router;agency_router;public_router,backend/routers/form_profiles.py,,routers.form_profiles,yes,,,ADMIN_CONTEXTS;PORTAL_CONTEXTS;PUBLIC_CONTEXTS;assert_agency_access;audit_form_profile_event;bootstrap_global_field_definitions;ensure_default_form_profiles;get_profile_or_404;replace_form_field_settings;require_any_agency_role;resolve_effective_form_profile;safe_form_profile;safe_global_field_definition,,registered_endpoint_count=11
router_module,,,,router,backend/routers/offers.py,,routers.offers,yes,,,assert_agency_access;require_any_agency_role,,registered_endpoint_count=33
router_module,,,,router,backend/routers/passengers.py,,routers.passengers,yes,,,assert_agency_access;require_any_agency_role,,registered_endpoint_count=8
router_module,,,,router,backend/routers/platform.py,,routers.platform,yes,,,PHASE_LABEL,,registered_endpoint_count=4
router_module,,,,router,backend/routers/platform_after_sales_workflows.py,,routers.platform_after_sales_workflows,yes,,,AfterSalesWorkflowService;PHASE_LABEL;require_any_platform_role,,registered_endpoint_count=8
router_module,,,,router,backend/routers/platform_agent_work_queues.py,,routers.platform_agent_work_queues,yes,,,AgentWorkQueueError;AgentWorkQueueService;PHASE_LABEL;require_any_platform_role,,registered_endpoint_count=15
router_module,,,,router,backend/routers/platform_airline_capability_matrix.py,,routers.platform_airline_capability_matrix,yes,,,AirlineCapabilityMatrixError;AirlineCapabilityMatrixService;PHASE_LABEL;require_any_platform_role,,registered_endpoint_count=6
router_module,,,,router,backend/routers/platform_airline_contact_intelligence.py,,routers.platform_airline_contact_intelligence,yes,,,AirlineContactCommunicationIntelligenceError;AirlineContactCommunicationIntelligenceService;PHASE_LABEL;require_any_platform_role,,registered_endpoint_count=9
router_module,,,,router,backend/routers/platform_airline_distribution_capabilities.py,,routers.platform_airline_distribution_capabilities,yes,,,AirlineDistributionCapabilityError;AirlineDistributionCapabilityService;PHASE_LABEL;require_any_platform_role,,registered_endpoint_count=7
router_module,,,,router,backend/routers/platform_airline_fare_brand_intelligence.py,,routers.platform_airline_fare_brand_intelligence,yes,,,AirlineFareFamilyBrandIntelligenceError;AirlineFareFamilyBrandIntelligenceService;PHASE_LABEL;require_any_platform_role,,registered_endpoint_count=11
router_module,,,,router,backend/routers/platform_airline_intelligence.py,,routers.platform_airline_intelligence,yes,,,AirlineIntelligenceService;require_any_platform_role,,registered_endpoint_count=4
router_module,,,,router,backend/routers/platform_airline_intelligence_agency_consumption.py,,routers.platform_airline_intelligence_agency_consumption,yes,,,AirlineIntelligenceAgencyConsumptionService;require_any_platform_role,,registered_endpoint_count=12
router_module,,,,router,backend/routers/platform_airline_intelligence_data_pack_reviews.py,,routers.platform_airline_intelligence_data_pack_reviews,yes,,,AirlineIntelligenceDataPackReviewService;require_any_platform_role,,registered_endpoint_count=18
